Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
4742,2133,7166,0,8,61,1094,66,130,4,4,166,5008,4515,1
1648,2191,8766,1,87,102,5523,32,35,3,3,287,5922,8912,0
159,2160,8225,1,90,84,3289,131,136,1,1,21,3184,8106,0
5871,1821,2639,0,85,148,5626,10,9,4,4,361,5222,584,1
8935,3146,5578,1,32,37,3253,201,191,1,1,45,3473,3291,1
9651,2287,7530,0,62,61,3751,42,39,1,1,80,3495,9111,1
373,818,4727,0,36,45,367,158,156,1,1,287,579,9100,1
9900,3402,3957,1,28,37,3983,32,35,3,3,226,5869,1188,2
5401,13,5545,1,75,168,3090,170,162,2,2,94,2969,3422,0
2234,2069,2336,0,41,37,1771,26,26,5,5,203,2325,9776,2
8506,2927,1637,1,19,92,1872,205,208,3,3,123,596,6763,2
6891,4292,6322,0,23,37,3032,69,71,0,0,109,2841,5967,2
3437,4068,9008,1,90,45,4772,10,9,4,4,202,3527,4745,0
812,2005,7598,0,45,137,5617,112,107,1,1,186,5309,9687,1
5550,3549,696,0,47,37,2539,219,219,0,0,221,2581,6431,1
4591,3436,7871,0,58,84,2914,142,120,1,1,297,2796,2755,2
6953,4047,3736,0,70,25,3022,48,50,1,1,207,1719,1313,2
4473,4992,7786,0,35,32,3629,205,208,3,3,279,3268,6342,2
8618,3345,4388,0,41,84,3284,152,140,4,4,110,4934,8854,1
296,5323,8398,1,17,199,1604,141,129,3,3,199,1469,7455,1
6179,2374,705,0,57,37,453,32,35,3,3,138,5831,2320,1
9379,1963,1087,0,14,7,3562,119,113,0,0,201,3228,4648,2
6329,265,3711,0,27,150,945,7,7,5,5,216,1047,4657,2
2732,4706,3057,0,27,149,4352,26,26,5,5,331,2296,5295,0
7966,3701,7937,0,7,199,6124,198,200,1,1,321,1810,3016,0
3468,1939,1472,0,34,149,5707,101,99,2,2,255,5361,9376,2
9531,325,7995,0,9,108,4126,26,26,5,5,18,4149,3766,2
3220,4640,116,1,14,25,3825,205,208,3,3,28,1505,4765,2
2143,4022,6068,0,53,61,4725,205,208,3,3,16,1061,8996,0
2876,5107,7050,0,61,137,2752,202,193,0,0,337,1876,2267,2
6602,3498,5918,0,19,37,496,205,208,3,3,8,1287,1336,0
966,4674,8981,1,34,198,4586,172,171,1,1,248,5696,1256,2
5317,4020,6554,0,10,37,5918,205,208,3,3,236,371,3201,1
9623,4182,2756,1,7,61,1744,205,208,3,3,273,1578,6396,2
7635,3330,2544,1,81,194,1270,6,4,0,0,283,1051,3764,1
6646,129,1752,1,55,150,4008,157,153,4,4,360,3820,3296,0
1337,1079,4239,0,21,37,6113,26,26,5,5,339,3694,2394,0
8399,756,4836,1,4,60,2198,209,212,5,5,317,1976,8454,2
1243,1121,4615,0,20,79,3978,92,93,1,1,50,2769,7453,0
7783,1328,8541,0,53,37,4351,206,209,5,5,278,4438,4629,0
5025,3634,3007,1,63,37,4526,10,9,4,4,38,4437,3881,2
4374,740,2872,0,57,61,5288,201,191,1,1,2,4363,9179,0
7610,2813,6101,1,51,37,2526,157,153,4,4,165,2535,237,1
8889,61,8026,0,86,185,4823,114,103,1,1,289,2057,3599,1
1683,1059,1029,0,17,7,1875,141,129,3,3,142,4877,7203,0
2176,2647,1672,0,66,175,5167,176,188,2,2,148,4717,8677,2
9739,2517,4291,1,5,37,3036,57,62,2,2,231,5027,6344,0
3045,3582,3780,1,60,85,5270,108,105,4,4,179,5136,5083,0
6364,1430,8910,1,28,37,2033,68,68,2,2,304,1799,9530,1
8145,1435,4540,1,21,37,4809,26,26,5,5,114,1723,1208,1
3145,3478,5477,1,6,121,1587,10,9,4,4,96,1419,9664,0
905,2909,6663,0,4,92,5048,112,107,1,1,84,4565,4719,2
3999,5686,546,0,45,7,1362,62,63,0,0,339,1184,1678,0
8662,5510,8388,1,37,79,385,10,9,4,4,61,641,729,0
1495,2248,5351,0,81,2,3377,205,208,3,3,98,3374,3873,0
4968,1233,410,1,27,123,3111,105,104,0,0,28,2904,5343,0
4728,2817,1760,0,60,37,4966,117,185,1,1,233,1761,3865,0
666,3139,6714,0,57,84,5932,149,138,2,2,87,5571,6949,2
4396,3174,1229,1,90,109,1678,92,93,1,1,8,528,8398,2
5886,2584,7042,0,46,154,3068,176,188,2,2,6,2822,1235,1
678,2507,4240,1,81,37,374,154,152,3,3,126,435,9353,0
9533,2593,8957,1,74,92,3436,152,140,4,4,167,3187,5590,1
9763,4594,6057,0,69,144,1260,68,68,2,2,306,1032,9846,2
8731,3997,4046,1,71,148,3515,205,208,3,3,12,3156,6313,0
3307,2291,6938,0,89,61,1324,157,153,4,4,205,1138,8390,2
6005,3249,6975,0,78,92,2838,170,162,2,2,173,2573,2092,1
2287,3934,8549,1,73,27,727,70,207,2,2,216,1670,1241,0
8647,22,8547,1,80,148,3814,205,208,3,3,149,2319,8451,2
6263,4057,423,0,89,37,2199,214,216,4,4,164,5553,2592,2
3731,1468,8038,0,48,191,4137,205,208,3,3,57,5506,6475,0
8214,2446,2685,0,20,37,5922,32,35,3,3,338,5969,1960,1
6357,2728,5444,0,56,53,5881,32,35,3,3,70,5826,9131,2
9355,3495,253,0,85,84,1105,141,129,3,3,299,3258,1046,1
9965,822,4180,0,51,154,4472,70,207,2,2,198,2910,149,0
1488,3241,2939,1,40,84,2421,32,35,3,3,111,5807,4589,1
5011,920,7970,0,15,37,5500,205,208,3,3,201,4919,9604,0
3979,1672,3853,1,60,148,4763,216,218,1,1,49,4458,418,0
5341,3557,3942,1,31,147,3078,68,68,2,2,249,2884,4998,1
8463,2223,2273,1,69,87,1882,141,129,3,3,68,3383,1337,2
4394,4658,5593,1,76,121,3480,205,208,3,3,29,3162,4676,0
5437,4591,177,1,17,84,2742,172,171,1,1,126,1333,4403,1
8339,2555,8237,1,1,60,346,173,180,4,4,348,296,314,1
1302,4015,692,0,59,171,3493,205,208,3,3,353,3136,1552,0
6797,891,7788,0,69,25,1631,198,200,1,1,62,1473,9065,1
6181,101,4178,0,54,185,1428,212,213,1,1,315,4884,6387,1
3586,4337,2426,1,28,37,4130,49,51,2,2,290,3924,7661,0
9518,3607,4948,1,12,25,3106,34,45,0,0,63,2897,8234,1
4853,455,3654,0,41,84,441,205,208,3,3,265,519,4661,0
4085,2612,7082,1,81,125,3888,32,35,3,3,185,5987,122,0
1981,1380,298,0,83,94,6049,205,208,3,3,136,2756,4978,1
2675,2773,7355,0,72,25,4132,68,68,2,2,30,2330,3167,1
2283,3526,3044,1,55,2,2775,9,10,2,2,300,2594,1571,2
1878,3160,4546,1,83,37,1642,32,35,3,3,348,5761,5283,2
1482,2437,3115,1,73,180,417,117,185,1,1,310,935,7502,1
9341,4341,2937,0,81,27,4118,92,93,1,1,56,3950,339,2
8646,4950,527,1,43,171,2884,122,115,0,0,273,2776,9863,2
6921,5548,5652,1,75,47,5418,42,39,1,1,251,4970,2338,2
9236,3264,2017,1,65,148,4933,205,208,3,3,133,1583,9257,1
7455,333,3673,0,58,154,3990,104,101,1,1,310,3750,5214,2
5383,5412,8193,1,12,150,3469,10,9,4,4,70,3253,2788,2
7721,5141,8960,0,50,37,1393,97,27,1,1,360,3573,8171,0
7308,3397,2140,1,31,38,4303,69,71,0,0,297,4057,5816,0
6196,4132,420,0,69,149,5195,157,153,4,4,228,5261,8728,1
5780,82,1261,0,33,154,4265,205,208,3,3,173,3969,6984,0
7805,622,2735,1,82,92,1168,205,208,3,3,64,1033,8020,2
4311,5521,953,0,80,37,3442,99,94,1,1,281,4971,3942,1
808,5594,4556,0,40,37,226,127,118,0,0,20,5486,7543,2
4624,4414,715,0,12,30,5340,92,93,1,1,187,3422,4845,2
9613,3113,33,1,4,37,2236,205,208,3,3,100,4703,307,2
8450,4907,2090,1,62,50,5937,10,9,4,4,297,5573,9799,0
9049,3212,5138,0,17,92,5408,212,213,1,1,353,4960,568,1
2284,2692,1053,1,48,147,4365,32,35,3,3,63,5878,8529,0
455,1165,3728,0,50,37,31,92,93,1,1,86,4728,2148,2
6512,4456,7948,1,85,84,581,32,35,3,3,227,5802,1973,2
1862,4164,6875,1,89,84,1507,32,35,3,3,144,6030,8010,1
7529,821,8687,0,54,67,1876,141,129,3,3,224,1198,6664,0
4642,5093,3124,0,74,148,3815,205,208,3,3,99,923,3819,0
4289,5677,4569,0,63,105,5241,92,93,1,1,11,3035,91,1
9521,1160,6760,0,55,149,400,10,9,4,4,114,364,240,2
948,2743,3455,0,1,154,495,205,208,3,3,293,438,7452,2
3513,1235,6014,0,44,37,5828,92,93,1,1,163,5593,4598,0
3103,34,6932,1,83,150,1924,205,208,3,3,205,221,1037,0
5129,1080,7970,0,39,175,1809,205,208,3,3,87,1601,4511,1
4734,1681,8417,0,83,70,1014,205,208,3,3,216,1109,1867,2
3811,1329,6510,1,31,63,4691,32,35,3,3,232,5932,2664,1
7987,4869,8684,1,63,194,2927,158,156,1,1,194,864,5403,1
2467,115,964,0,23,37,2963,50,74,2,2,276,2865,8197,2
1967,499,1307,1,63,60,3544,150,147,2,2,58,3324,7201,1
7247,3166,7517,1,48,84,2538,203,205,2,2,127,2533,9734,1
2226,1518,2843,1,25,47,2804,170,162,1,1,164,2743,8713,1
8222,1431,5656,1,74,37,4279,92,93,1,1,206,5147,43,0
1973,1902,7254,1,26,70,2951,213,211,4,4,274,2931,480,1
4251,5112,4151,1,15,45,5438,155,155,5,5,21,4949,6389,0
5225,3213,4926,1,74,7,2866,108,105,4,4,322,2715,3272,1
7674,4775,2073,1,7,37,5992,42,39,1,1,248,5951,3150,0
3091,48,4716,1,67,41,1004,205,208,3,3,63,3947,492,0
9670,1374,4958,1,85,196,3984,154,152,3,3,172,3732,8546,1
5643,98,1118,0,67,37,2486,26,26,5,5,62,1547,4996,2
8607,5162,8270,1,27,61,4226,157,153,4,4,353,4033,5088,1
7375,1763,3585,0,50,148,3049,157,153,4,4,129,2933,9547,2
6026,4720,3156,0,53,95,3696,205,208,3,3,41,3227,761,0
1063,1221,8837,0,48,84,3329,108,105,4,4,83,3476,6706,2
4155,1974,25,0,56,149,1681,1,0,1,1,129,1527,9157,0
4819,1014,8086,1,80,57,2474,7,7,5,5,279,73,2144,2
5829,3183,1020,1,43,37,2410,1,0,1,1,168,2298,8907,0
3311,1701,560,1,89,70,2283,143,135,0,0,90,2144,1975,1
7390,3505,5041,0,51,45,671,176,188,2,2,107,536,5382,0
4392,3196,2224,0,28,61,1639,10,9,4,4,363,1488,5597,1
8385,2652,6341,0,49,25,5187,205,208,3,3,181,4551,8251,2
5121,4585,2393,1,51,148,4387,40,38,5,5,13,6069,8238,1
4553,3508,5271,1,4,84,3099,178,179,2,2,337,2899,393,1
9841,2333,6882,1,71,37,1178,205,208,3,3,348,1000,8313,1
5684,4242,8185,1,76,32,5498,196,199,0,0,274,5071,2663,2
9919,4982,6086,0,16,148,4227,26,26,5,5,300,3900,7414,1
3188,2912,7319,1,76,37,5407,52,53,2,2,34,4922,1425,2
5414,5115,8168,1,36,23,1468,205,208,3,3,27,1319,5429,1
5554,1262,179,1,44,125,5329,42,39,1,1,199,4559,35,1
5456,4931,5854,0,45,175,3240,205,208,3,3,250,1491,3454,1
500,5594,3696,0,8,25,1998,205,208,3,3,215,1015,3088,0
4030,4327,334,0,54,134,29,205,208,3,3,14,222,8761,1
4323,2231,1108,0,72,175,4671,99,94,1,1,345,85,7222,0
8739,3181,8257,0,68,79,90,216,218,1,1,4,17,3461,2
5591,3337,4765,1,10,142,1546,175,186,0,0,225,1364,6554,0
4411,1377,3191,1,57,7,2660,117,185,1,1,147,2503,7068,0
5921,1209,3501,1,6,149,2620,34,45,0,0,309,2487,2177,2
8900,970,6093,0,68,148,2142,157,153,4,4,316,1936,1406,1
582,5113,8489,1,18,15,3819,10,9,4,4,7,3033,3380,2
2685,5417,6362,0,72,84,4580,26,26,5,5,46,0,804,1
9724,5282,4837,1,78,154,1478,27,12,3,3,257,1166,2579,0
6296,1043,4632,0,42,84,1253,168,161,2,2,146,1013,9494,0
5040,508,4514,1,60,149,3962,205,208,3,3,234,3718,5491,0
7138,2459,1710,0,36,37,1439,70,207,2,2,101,1263,4844,2
141,567,8210,1,16,148,5498,196,199,0,0,328,5071,2545,2
7769,4079,8730,1,31,121,5631,70,207,2,2,351,5284,6145,0
4684,2187,6289,1,86,37,4084,205,208,3,3,235,3942,5672,1
1651,2217,3077,1,47,122,758,105,104,0,0,326,5206,6117,1
8610,5541,1899,1,3,38,3650,10,9,4,4,199,3262,2141,1
8283,5727,6140,1,65,148,5437,55,2,0,0,166,4986,1353,1
5458,424,5337,0,81,148,3757,42,39,1,1,346,3565,6672,2
2622,1500,5113,0,86,90,494,32,35,3,3,8,5635,7263,0
2281,5660,7399,1,58,84,2073,43,42,5,5,232,1571,3007,2
1553,308,3418,0,33,37,3953,205,208,3,3,50,6062,8278,2
9672,3020,5577,1,43,194,3200,205,208,3,3,131,3066,7005,1
1078,4287,7190,1,33,181,280,26,26,5,5,73,6,7409,1
2746,1068,216,0,6,37,572,151,137,1,1,36,469,267,0
9018,2206,4154,0,3,150,1697,157,153,4,4,260,1626,7112,1
2785,1980,2810,1,8,38,4255,205,208,3,3,351,4021,3628,0
5072,1347,6361,0,76,150,2168,50,74,2,2,123,1978,1335,0
9043,286,4702,0,48,58,4391,148,141,3,3,314,4146,1097,0
7679,2118,7132,0,14,12,2451,112,107,1,1,102,867,1841,2
1381,4161,2926,0,73,25,1925,157,153,4,4,317,4047,8949,2
4923,4383,5045,1,75,180,5905,32,35,3,3,357,5972,8942,1
7579,5336,1350,0,17,84,121,7,7,5,5,349,2917,4878,2
2977,1251,8097,1,42,37,312,205,208,3,3,4,106,4196,0
663,1648,6198,0,53,25,759,170,162,2,2,115,5326,5886,0
3850,932,5074,0,14,92,3276,137,123,2,2,111,3242,1027,2
1230,3521,3999,1,19,84,2590,96,92,1,1,57,2627,5195,2
1371,3259,3959,0,20,37,5762,157,153,4,4,204,5401,932,1
5649,3237,3082,0,3,150,4876,157,153,4,4,237,4548,3112,0
1411,3579,5021,1,69,10,4604,24,22,5,5,323,4277,9403,2
8691,3349,5939,0,79,149,1578,205,208,3,3,257,1376,1927,1
307,4957,8231,1,60,37,5630,205,208,3,3,57,939,9579,1
3885,5530,5718,0,40,154,1851,10,9,4,4,73,1830,8359,0
5245,521,1275,0,50,162,4355,26,26,5,5,18,1008,9172,1
6414,2605,6827,1,80,61,5196,205,208,3,3,225,4588,2485,0
5580,228,6049,1,87,37,4403,32,35,3,3,118,5676,7503,0
6649,2986,4648,1,78,61,301,60,61,0,0,195,240,2437,1
676,3936,7052,0,62,148,2161,10,9,4,4,321,1992,129,2
5658,3340,8055,1,73,150,2433,61,184,2,2,199,5682,6265,0
5392,3480,1097,0,20,175,2178,205,208,3,3,349,3971,7498,2
2090,1257,8610,0,22,154,4822,92,93,1,1,91,6075,4354,0
3548,684,2035,0,41,162,4270,32,35,3,3,228,5859,6788,1
3305,3383,2138,0,72,37,631,180,175,0,0,314,2452,4541,1
7991,413,380,0,35,125,3701,92,93,1,1,87,3386,8958,2
2583,759,89,1,33,35,5697,17,29,2,2,16,5348,4458,0
8580,946,4415,1,70,37,4535,205,208,3,3,98,4296,8407,0
7728,2328,3595,0,56,148,318,205,208,3,3,285,264,1766,1
6830,824,5006,0,40,70,914,35,36,0,0,122,1016,2447,2
1499,2318,4148,0,37,148,2780,170,162,2,2,51,5186,82,2
9980,829,1791,1,8,137,1519,43,42,5,5,30,4799,3266,1
3561,4601,5876,1,34,162,997,205,208,3,3,227,965,7870,2
3832,4195,6146,0,25,37,5082,10,9,4,4,329,4566,9313,1
2196,314,4444,1,37,25,5978,147,143,0,0,30,2386,7440,1
3460,926,1355,0,83,132,4451,141,129,3,3,245,3576,3614,2
4516,1451,2662,1,19,37,741,205,208,3,3,18,1337,9456,0
8939,2014,8986,1,58,149,753,91,90,2,2,296,671,8446,2
620,3758,4460,1,48,45,5016,157,153,4,4,273,4808,7608,0
8307,839,5559,1,4,108,5418,42,39,1,1,98,4970,3237,1
2144,688,1306,0,66,58,38,205,208,3,3,318,63,9057,0
244,247,16,0,57,25,2363,170,162,1,1,294,2192,1831,1
5284,1129,6699,1,43,148,5134,32,35,3,3,310,5939,7539,1
9319,3205,2299,1,5,147,2286,205,208,3,3,116,2154,6606,2
4611,5719,7606,1,23,37,5938,10,9,4,4,362,5503,664,0
9720,565,2279,1,65,167,175,170,162,2,2,11,72,8789,2
7370,2592,8999,0,79,143,542,157,153,4,4,29,647,8848,0
4979,1094,4864,1,83,175,611,205,208,3,3,188,1602,5830,0
9210,5062,1614,1,5,162,3644,32,35,3,3,295,5841,4836,0
6012,1063,1651,0,27,53,4278,96,92,1,1,145,4050,8450,0
1248,577,8263,1,38,84,545,117,185,1,1,121,508,114,1
8674,481,1226,0,84,84,2397,205,208,3,3,157,2299,896,1
8336,4175,6169,0,9,84,5073,205,208,3,3,142,5591,949,0
8258,336,5300,0,50,53,4711,205,208,3,3,250,4622,6315,0
8468,2503,8612,0,55,52,1599,157,153,4,4,63,1381,8889,1
9781,5224,4637,1,30,38,3148,10,9,4,4,303,3019,4175,0
2005,5129,7639,0,27,194,1271,10,9,4,4,32,934,2010,2
5983,354,2387,0,36,2,5512,205,208,3,3,194,186,7576,2
6153,4504,4235,1,38,154,2739,103,102,1,1,99,3779,2388,0
2399,2142,7523,0,88,84,2896,205,208,3,3,201,2857,740,0
8545,2246,7861,1,89,199,3109,61,184,2,2,65,4339,6172,0
7853,504,3329,1,18,84,276,205,208,3,3,69,2785,2623,2
1132,2392,6071,1,39,125,1592,218,182,0,0,300,1421,4182,2
207,4011,7802,0,66,37,5153,205,208,3,3,289,3953,8643,1
6007,3285,3385,0,84,2,5124,205,208,3,3,360,4768,6254,1
4004,1371,2058,1,37,154,2882,22,20,3,3,242,387,8338,0
9308,3992,6934,1,35,42,4908,42,39,1,1,145,2068,2876,2
9255,4701,1140,0,86,88,1066,205,208,3,3,170,895,2151,2
1690,2269,2423,1,19,84,4280,26,26,5,5,133,3957,3458,1
4924,1190,4295,1,23,147,4810,82,77,2,2,1,2405,1627,0
9412,1824,8595,0,10,171,6047,99,94,1,1,209,50,5930,2
4405,5479,1680,1,69,15,4604,24,22,5,5,213,4277,1817,0
6727,894,5203,1,13,37,814,32,35,3,3,346,5867,6826,1
7592,5617,717,1,2,37,3597,205,208,3,3,318,3347,3923,1
2137,5378,6249,1,53,32,3033,149,138,2,2,28,2846,1916,1
9586,3581,3447,0,84,154,3090,170,162,2,2,90,2969,6767,0
8839,3181,2736,0,20,25,24,38,52,0,0,290,28,7841,0
1946,1822,4784,0,52,191,3594,43,42,5,5,44,3365,3842,0
9611,1858,4871,0,76,84,3711,170,162,1,1,140,5845,183,1
9863,5466,8641,1,66,84,254,10,9,4,4,153,238,8117,0
1932,1694,7989,0,3,84,6030,28,21,1,1,193,5873,2674,1
8888,2434,1181,1,69,12,2009,205,208,3,3,317,171,5793,1
9372,53,5907,1,84,185,4718,54,56,3,3,251,335,1179,1
659,251,6449,0,77,37,3432,205,208,3,3,118,3119,1441,0
4116,3573,3950,0,32,70,5598,127,118,0,0,309,1646,8560,1
8909,1185,7784,0,32,61,831,10,9,4,4,70,964,6177,1
9405,3059,402,0,83,127,4599,70,207,2,2,160,1295,6113,1
4275,5363,447,1,1,41,4106,205,208,3,3,220,4025,4708,1
348,4488,8040,1,38,84,2480,220,220,0,0,12,680,5380,1
1854,4594,3994,0,88,37,3641,98,95,1,1,280,3826,5996,0
9543,131,5648,1,13,191,5431,130,122,0,0,4,5075,7918,1
426,153,488,1,49,199,3483,205,208,3,3,164,3688,3137,1
2311,4101,5670,1,10,85,618,70,207,2,2,18,541,2721,0
3206,810,6803,1,50,87,5713,205,208,3,3,206,5376,8211,1
1021,1285,4855,0,25,37,748,85,85,0,0,131,614,9177,2
9832,1027,109,0,21,68,4213,205,208,3,3,113,2978,4975,1
5640,1846,4829,0,61,70,4646,63,67,2,2,281,4435,9046,1
6636,3068,4333,1,43,149,1701,82,77,2,2,360,2761,6311,0
3724,5510,2978,0,83,148,4292,157,153,4,4,85,4317,2714,2
4695,2912,6508,1,41,25,1533,26,26,5,5,180,1459,2096,1
6192,4395,3273,0,52,148,1110,27,12,3,3,298,3100,3084,2
9442,3273,7904,1,18,79,5704,170,162,2,2,335,5420,1295,1
3577,1873,135,0,67,154,1427,192,194,1,1,205,1243,6073,0
3085,3542,1641,1,46,50,5639,170,162,1,1,320,5301,8670,1
9260,3739,8894,0,68,147,3301,157,153,4,4,32,3167,9412,1
9239,940,3809,0,80,37,3670,144,139,4,4,235,3912,5021,2
7717,107,518,0,52,60,1654,215,169,4,4,335,1556,1879,2
7038,1376,5897,1,77,198,1655,100,91,2,2,350,1520,3076,0
2118,2211,1799,0,67,84,4969,79,84,0,0,218,1757,7311,0
8699,4659,4748,0,5,45,5944,205,208,3,3,288,5584,1074,1
8159,1705,231,0,71,32,158,92,93,1,1,268,105,5451,1
3225,861,1268,1,17,140,3328,105,104,0,0,50,3335,6458,1
3834,123,6132,1,29,194,303,114,103,1,1,145,5124,9577,0
8872,3043,5329,0,16,48,4364,172,171,1,1,160,5853,9009,1
8448,2956,6850,1,79,148,4164,170,162,2,2,354,3939,3603,0
925,3231,4212,0,88,198,609,99,94,1,1,188,644,2052,0
2167,934,6346,0,89,37,1460,205,208,3,3,308,5094,481,2
9072,5566,2584,1,4,32,5386,205,208,3,3,256,5111,9133,2
9909,3524,840,1,66,37,2021,205,208,3,3,52,3045,7589,2
4861,2519,6021,0,50,25,4547,92,93,1,1,287,3239,3687,0
4431,552,3660,1,50,147,5435,157,153,4,4,37,4898,7616,1
245,565,5273,1,83,37,5112,32,35,3,3,11,5801,9544,1
4872,1068,8430,0,21,28,960,205,208,3,3,125,5442,7881,2
6587,1992,7490,0,5,37,2338,143,135,0,0,302,2218,2897,0
2601,2958,6688,1,22,41,4880,112,107,1,1,346,2023,490,1
5385,3097,1409,0,31,40,3654,10,9,4,4,216,3352,4130,2
8011,1178,2964,1,89,129,2969,68,68,2,2,137,2770,6546,1
5330,3153,2319,1,20,7,579,50,74,2,2,123,425,4982,2
3403,1753,4539,0,69,175,2803,157,153,4,4,165,2651,4946,1
9704,5168,7521,1,13,37,5643,26,26,5,5,214,5296,5872,2
2407,3615,6358,0,66,194,3769,205,208,3,3,284,3994,8704,0
4481,2411,2714,0,69,150,5182,209,212,5,5,40,4658,4089,1
202,3459,2329,0,60,37,1474,10,9,4,4,160,1234,9473,2
1438,2932,7822,1,2,25,2934,105,104,0,0,34,2793,5063,0
9591,1493,3536,0,73,41,5282,159,149,1,1,314,4944,2659,0
8659,4267,1085,1,71,37,5619,157,153,4,4,139,5270,6595,0
4838,2531,4743,1,67,42,5656,170,162,2,2,244,5323,6518,2
6315,3304,1625,1,8,70,3606,32,35,3,3,69,5797,6863,2
4364,1778,7245,1,41,121,3103,29,25,0,0,47,2955,4843,1
3619,5681,2914,0,59,38,2270,205,208,3,3,348,2101,5245,0
2740,4606,1559,1,37,61,4310,10,9,4,4,345,4003,9568,1
3703,4053,3944,0,3,181,5746,212,213,1,1,128,5694,4924,1
1976,2940,1873,0,59,37,3737,156,70,4,4,198,3561,1691,1
581,1486,7742,0,81,37,3998,160,157,2,2,275,4256,8935,0
8678,90,7,1,36,84,2860,112,107,1,1,251,2723,5643,2
9520,921,3635,0,21,162,3063,69,71,0,0,128,2797,2845,2
9141,2929,4419,0,48,202,447,205,208,3,3,227,576,7675,0
4018,1840,2410,0,72,37,5537,218,182,0,0,67,5123,7215,2
9931,5184,4838,0,48,175,4973,92,93,1,1,287,1306,8904,2
1306,1691,914,1,27,84,5349,156,70,4,4,204,5015,1981,0
6080,1560,8970,1,64,148,461,205,208,3,3,175,653,3065,2
8194,2755,1917,0,77,148,1618,182,181,0,0,60,1451,5963,1
9575,2703,7983,1,71,95,2017,205,208,3,3,150,1906,7768,2
7054,972,6106,0,5,37,5991,112,107,1,1,22,5863,3034,1
6170,1857,1153,0,59,169,5228,205,208,3,3,79,1720,4956,0
9209,339,8466,0,66,121,3575,131,136,1,1,31,3178,2039,2
5975,5265,5671,1,36,95,2720,136,126,0,0,95,2504,4197,2
1659,860,5298,1,45,7,1057,117,185,1,1,244,5115,5700,2
646,1020,7068,0,78,190,118,32,35,3,3,347,5837,9307,0
2053,5413,1095,1,33,23,286,209,212,5,5,205,5416,4921,1
179,439,5056,1,33,23,4769,205,208,3,3,200,4564,9261,0
8051,3071,2406,0,82,84,199,105,104,0,0,37,178,9509,1
1637,633,4524,1,11,38,6039,205,208,3,3,248,3464,2311,1
1867,550,8403,1,67,37,4584,205,208,3,3,151,4335,7443,1
1634,1745,1684,0,55,84,1783,205,208,3,3,34,1544,9206,1
684,4850,3997,0,9,70,1528,100,91,2,2,161,1388,4799,2
965,5280,2321,1,70,37,2448,42,39,1,1,334,2347,1464,2
6487,4173,699,0,6,150,269,16,30,0,0,103,5632,4441,2
7394,3910,200,0,60,130,3286,106,109,1,1,239,1629,2391,0
9075,2198,3371,1,66,84,3798,205,208,3,3,165,314,5889,1
2609,4578,5558,0,30,92,5990,34,45,0,0,278,5708,2256,1
6558,5172,1963,0,25,37,3219,205,208,3,3,173,3082,1214,2
1113,1655,995,1,56,37,2498,25,23,3,3,34,4454,1189,0
1641,557,6899,1,5,37,4551,68,68,2,2,286,4377,6239,1
3339,1234,2639,1,39,150,5163,32,35,3,3,173,5929,8740,1
1613,3960,3760,0,80,25,432,10,9,4,4,19,376,2309,0
4685,3157,4824,1,68,37,1810,205,208,3,3,307,1308,437,2
5931,1753,4068,0,46,149,4501,96,92,1,1,33,4261,5752,0
6244,2006,4307,1,77,154,1625,55,2,0,0,332,3808,8400,2
4570,218,243,1,76,154,3504,205,208,3,3,245,606,4931,1
9470,5663,6164,1,3,175,2699,99,94,1,1,289,2519,7720,1
2524,3202,2128,1,72,37,499,32,35,3,3,339,5981,6660,1
7752,4342,7269,0,67,37,1488,205,208,3,3,295,4065,5814,1
4867,4619,2092,1,65,121,1241,32,35,3,3,109,5725,552,0
9321,3237,6141,0,67,84,4026,42,39,1,1,105,1300,3025,1
1669,4060,3343,1,87,150,6020,157,153,4,4,335,5962,3657,2
2567,4105,8902,0,50,37,1449,205,208,3,3,44,2392,942,1
8204,3163,8199,0,69,84,1562,58,58,1,1,245,1412,9610,1
994,5229,8076,1,24,166,5672,205,208,3,3,86,5375,488,2
9051,1317,8680,1,4,84,4102,205,208,3,3,15,4108,5028,1
8413,1392,3448,0,35,84,2004,205,208,3,3,129,4795,8505,1
9853,1491,2779,1,67,92,6063,203,205,2,2,202,3868,8054,0
1869,3141,5617,1,20,92,5574,172,171,1,1,262,5156,7847,1
1791,2419,415,1,66,175,3311,32,35,3,3,123,5850,2399,0
3777,830,3175,1,13,168,2414,99,94,1,1,191,2624,1303,0
1164,3846,8915,1,13,199,4188,70,207,2,2,0,4105,6071,0
6859,3298,4827,0,14,107,3295,157,153,4,4,258,3405,6063,0
555,149,1492,1,24,148,1512,10,9,4,4,220,1358,4638,1
9921,1184,3231,1,83,37,5302,159,149,1,1,219,395,3071,2
6117,2776,3568,0,73,137,1475,92,93,1,1,356,3034,5626,2
9782,1993,2870,0,15,70,3039,27,12,3,3,294,3191,9048,0
5855,4700,5934,0,89,169,584,205,208,3,3,248,452,2549,1
7526,5749,3118,0,75,84,3249,32,35,3,3,183,5847,3141,1
3447,2656,2333,0,27,194,5158,205,208,3,3,112,4746,3066,1
3816,1031,1040,1,53,37,290,32,35,3,3,198,5753,9682,1
9473,3749,8379,0,40,149,595,92,93,1,1,82,1806,1583,1
